,OPEN,HIGH,LOW,CLOSE,VOLUME,PE,MACD,SAR,RSI,BOLL,STD,WR,CCI,ROC
2005-01-04,36.4,36.8,36.0,36.45,234881.0,17.46864014932214,-0.1323381002184263,34.933909670656,51.97937779281288,36.48346153846154,1.2967751767512543,35.511363636363605,34.852008456659426,-0.8433079434167443
2005-01-05,36.4,37.28,36.23,37.24,613933.0,17.847247164904154,-0.053111643861214475,35.15519689700352,66.06346075177427,36.45076923076923,1.3457903801778452,13.06818181818183,83.27811141022997,2.872928176795577
2005-01-06,37.0,37.1,36.5,36.6,552372.0,17.54052755734404,-0.041488504050164465,35.35878114524324,51.40626282133086,36.433461538461536,1.278997172058637,31.25000000000001,63.53396329772652,4.871060171919779
2005-01-07,36.5,37.2,36.5,36.9,300274.0,17.684302373387844,-0.007977628083672528,35.54607865362378,56.79785979422702,36.43,1.289669151165296,22.72727272727283,68.90944498539427,6.248200403109709
2005-01-10,36.9,38.3,36.9,38.25,1071811.0,18.33128904558496,0.12606055255199777,35.684792361333876,72.98420113061374,36.47807692307693,1.4760460398447992,1.2135922330096405,139.6276595744679,8.356940509915024
2005-01-11,38.26,38.6,38.2,38.3,500356.00000000006,18.35525151492559,0.23362823763632434,35.94631312520049,73.426694226898,36.53807692307692,1.4660667342898717,6.7873303167421755,170.13982425758485,8.806818181818164
2005-01-12,38.28,38.45,37.88,38.4,338903.0,18.40317645360686,0.3232196919031267,36.26475555017643,74.43177397778868,36.603846153846156,1.4648142405661482,5.555555555555633,147.4438372799027,8.169014084507038
2005-01-13,38.1,38.85,38.1,38.62,288383.0,18.508611318705647,0.4072788689850597,36.54498488415526,76.75304058004076,36.67461538461539,1.4667555477364913,5.974025974026075,140.57728741780835,7.277777777777771
2005-01-14,38.45,38.7,37.7,37.92,333847.0,18.173136747936777,0.4126553881348869,36.86768700037353,56.99588117790757,36.71730769230769,1.5188945423522917,27.761194029850728,83.56351398545831,3.408781019907281
2005-01-17,37.45,38.18,37.11,37.9,181239.0,18.163551760200523,0.41056969358692186,37.11,56.49726138618282,36.76769230769231,1.5122630370501864,28.35820895522395,38.07984918871577,1.6630901287553579
2005-01-18,37.9,38.5,37.7,38.5,263820.0,18.45110139228813,0.452119993373131,37.3536,66.91657308797407,36.825384615384614,1.5268333737563962,12.280701754386008,75.42231739233819,4.5911437109481055
2005-01-19,38.0,38.88,37.9,37.92,265200.0,18.173136747936777,0.43325347618714005,37.563096,52.367318115354436,36.856923076923074,1.561268001855562,33.33333333333333,65.7840803913787,3.493449781659392
2005-01-20,37.84,37.99,37.5,37.91,97405.0,18.168344254068646,0.4127369345036769,37.5,52.132802703422165,36.90038461538461,1.549303334049323,33.68055555555573,18.230350250694457,4.0054869684499135
2005-01-21,37.6,38.0,36.5,37.9,317736.0,18.163551760200523,0.3911614453271355,36.5,51.854141983599554,36.95384615384615,1.5397388341781537,34.027777777777885,-24.479041916168047,1.772287862513417
2005-01-24,37.95,38.59,37.68,38.26,417339.99999999994,18.336081539453087,0.3985178404699852,36.8808,60.8860601059533,37.01153846153846,1.544257260906118,23.39622641509446,53.25426670523598,4.5355191256830505
2005-01-25,38.5,39.5,38.15,39.39,581665.0,18.877633346551413,0.48988233420902816,37.200672000000004,77.08088144002434,37.13423076923077,1.597105538650496,3.666666666666648,150.6824868567012,6.747967479674802
2005-01-26,39.45,39.8,38.98,39.39,373498.0,18.877633346551413,0.555881497859744,37.61455104,77.08088144002433,37.30692307692307,1.3849400254987314,12.424242424242331,190.79671756518078,2.9803921568627465
2005-01-27,39.09,39.45,39.09,39.22,102162.0,18.796160950793258,0.5876941588640392,38.051640832000004,70.73607302374465,37.47961538461538,1.3834379739276679,17.57575757575754,146.98923019788606,2.4020887728459575
2005-01-28,39.22,39.22,38.61,39.09,134123.0,18.73385853050761,0.5955508686666775,38.4013126656,65.7682745914845,37.62538461538461,1.3711220067352838,21.51515151515134,84.93410070508594,1.7968750000000127
2005-01-31,38.6,39.4,38.6,39.36,116507.0,18.863255864947032,0.616457967587074,38.6,70.86748224421989,37.785384615384615,1.3649421371025325,13.333333333333275,87.45743222325378,1.9161056447436615
2005-01-31,38.6,39.4,38.6,39.36,116507.0,18.863255864947032,0.616457967587074,38.6,70.86748224421989,37.785384615384615,1.3649421371025325,13.333333333333275,87.45743222325378,1.9161056447436615
2005-02-01,39.0,39.3,38.67,39.0,400260.0,18.690726085694468,0.5970950625521994,38.67,57.22788398373113,37.92,1.3873672523302276,24.24242424242418,60.75388026607446,2.84810126582278
2005-02-02,38.91,39.98,38.91,39.85,537817.0,19.098088064485246,0.6429264610285585,38.826,72.32153372125343,38.068076923076916,1.418314575628572,3.7356321839079185,109.27941938828252,5.145118733509243
2005-02-03,39.85,39.85,39.0,39.35,444264.00000000006,18.858463371078905,0.631621414694898,39.0,57.899123469257255,38.17115384615384,1.421651420412464,18.103448275861954,78.08278867102352,2.207792207792212
2005-02-04,39.39,39.85,39.0,39.66,400838.0,19.007030680990834,0.640295564550911,39.0,63.33854646182758,38.262692307692305,1.397768742261885,9.195402298850592,81.26634656673265,4.588607594936695
2005-02-16,39.98,40.0,39.6,39.82,444063.0,19.083710582880865,0.6525582681184332,39.196,66.05485383672442,38.37846153846153,1.3636212705309643,5.142857142857134,106.11425589144501,5.038248483249812
2005-02-17,39.95,39.95,38.8,39.02,1159168.0,18.700311073430726,0.5909115741258333,40.0,45.7269460901916,38.46999999999999,1.430828637236905,27.999999999999908,36.728688487483495,2.955145118733521
2005-02-18,38.86,39.3,38.86,39.26,959549.0,18.815330926265766,0.5550241463638059,39.976,51.14001746251944,38.578076923076914,1.4236590215069416,21.1428571428572,10.740453409188877,2.6136957658128597
2005-02-21,39.28,40.5,39.27,40.3,1062998.0,19.31375028855095,0.6035451172469664,38.8,67.82640758457241,38.69576923076922,1.4518423032284682,7.0921985815603845,165.96499002880591,2.3102310231023013
2005-02-22,40.3,40.5,40.0,40.39,562902.0,19.356882733364092,0.6418616030699837,38.833999999999996,68.9283620511708,38.841538461538455,1.3917900951567697,4.68085106382976,191.67218421246375,2.5387154100025384
2005-02-23,40.48,41.5,40.16,41.42,564706.0,19.85050960178115,0.7467322218422154,38.86732,78.8681570821589,39.01538461538461,1.453231947831871,2.7586206896551153,231.9828510182216,5.609382967873541
2005-02-24,41.3,43.15,41.01,43.0,944726.0,20.607723632945184,0.9464259291783819,38.9726272,86.70002340417234,39.19807692307692,1.4672441445739444,3.2967032967032677,260.0685822395664,10.002558199027876
2005-02-25,43.25,43.25,42.53,42.98,599053.0,20.598138645208927,1.0905001907189273,39.223269568,86.21466429079531,39.37807692307692,1.4692526447361907,5.806451612903294,207.18170068524924,9.197154471544708
2005-02-28,42.98,44.26,42.68,43.5,448343.99999999994,20.847348326351522,1.232433014538799,39.54540800256,88.2644241043138,39.574230769230766,1.476018968763571,13.427561837455803,173.67138810198344,11.538461538461538
