,OPEN,HIGH,LOW,CLOSE,VOLUME,PE,MACD,SAR,RSI,BOLL,STD,WR,CCI,ROC
2005-01-04,6.74,6.78,6.52,6.7,266592.0,-138.49114844221288,-0.15270935801616137,7.139104000000001,25.964030671079396,7.314615384615385,2.8808337873560244,74.4186046511628,-136.99633699633748,-2.757619738751807
2005-01-05,6.61,7.0,6.6,6.84,465672.99999999994,-141.3849933350352,-0.1571638716389563,7.046829440000001,38.7537285363068,7.2915384615384635,2.915201973583614,58.13953488372097,-68.70229007633661,-0.1459854014598509
2005-01-06,7.0,7.15,6.82,6.87,447841.0,-142.00510295492575,-0.15646967152417712,7.15,41.35865751728396,7.263461538461538,2.877155860744753,54.65116279069768,-14.556962025316878,0.0
2005-01-07,6.75,7.08,6.73,6.84,336260.0,-141.3849933350352,-0.15653581477870393,7.08,39.35028020019939,7.228846153846153,2.842285303272131,58.13953488372097,-43.31210191082874,0.14641288433381827
2005-01-10,6.7,6.94,6.7,6.88,298411.0,-142.2118061615559,-0.1516128692968799,7.0016,43.72279583216386,7.190384615384616,2.8136250684795354,53.48837209302329,-62.63269639065833,-5.753424657534246
2005-01-11,6.9,7.24,6.85,7.16,930798.0,-147.99949594720061,-0.12369189640602674,6.7,64.94930238908482,7.165384615384615,2.949725724166451,20.930232558139515,39.51081843838179,2.285714285714288
2005-01-12,7.15,7.16,6.98,7.06,412889.00000000006,-145.93246388089892,-0.1083841040111313,6.7108,55.91136514548056,7.139230769230768,2.9554560166345123,32.55813953488377,35.83617747440239,-1.1204481792717098
2005-01-13,7.1,7.3,7.06,7.24,895687.0000000001,-149.65312160024195,-0.08079669852782345,6.721384,66.10058233575764,7.1123076923076916,2.9541155254630636,7.317073170731665,92.32927970065495,1.828410689170181
2005-01-14,7.3,7.32,7.05,7.07,773009.0,-146.1391670875291,-0.07182312786679468,6.7445286399999995,52.380881712266444,7.07076923076923,2.9162524321670054,29.761904761904766,65.66866267465115,-0.9803921568627367
2005-01-17,7.02,7.02,6.71,6.85,720003.0,-141.59169654166539,-0.08152391292876082,6.71,39.612705673489785,7.021153846153845,2.959215487371897,55.95238095238104,-54.58468176914808,-3.9270687237026682
2005-01-18,6.83,7.04,6.8,7.0,425068.0,-144.69224464111792,-0.0762293836989194,6.7466,49.653636760124456,7.001538461538461,2.625414540306824,38.09523809523814,-10.553916748607298,-1.9607843137254857
2005-01-19,7.1,7.1,6.88,6.93,290878.0,-143.24532219470674,-0.07679658292113523,6.781004,45.42401117807978,6.983846153846155,2.6156199137009786,46.4285714285715,7.124681933842394,1.7621145374449354
