,OPEN,HIGH,LOW,CLOSE,VOLUME,PE,MACD,SAR,RSI,BOLL,STD,WR,CCI,ROC
2005-01-04,5.99,6.02,5.83,5.95,17798854.0,7.9238495532885,-0.001340833898246352,6.060578639182407,42.001102296502204,5.978846153846154,0.8264450352911261,55.55555555555556,-76.36363636363778,-1.97693574958814
2005-01-05,5.95,5.97,5.89,5.91,10007967.0,7.87057997645967,-0.006308212798812107,6.046743920831463,32.960076374623256,5.975384615384616,0.8245935189099094,66.66666666666666,-81.104033970277,-1.663893510815302
2005-01-06,5.92,5.92,5.75,5.83,10612021.0,7.764040822802009,-0.016509911791578347,6.033739285581575,21.73263742352947,5.968846153846155,0.8628383194364696,75.0,-211.040339702761,-1.0186757215619628
2005-01-07,5.82,5.88,5.71,5.84,8056083.0,7.777358217009217,-0.023516827962076547,6.011040142735049,25.53735321692559,5.964230769230769,0.8567244399533076,62.85714285714285,-203.06513409961724,-1.0169491525423813
2005-01-10,5.79,5.85,5.75,5.81,7620502.0,7.737406034387594,-0.031131741452213646,5.980936128461544,21.733873105621193,5.96076923076923,0.8405739208026292,71.4285714285715,-161.96808510637993,-2.516778523489939
2005-01-11,5.81,5.87,5.8,5.81,3256353.0,7.737406034387594,-0.03674306408463135,5.95384251561539,21.733873105621193,5.958461538461539,0.8355183263723579,71.4285714285715,-104.50142450142387,-2.023608768971334
2005-01-12,5.82,5.82,5.78,5.82,4013444.9999999995,7.750723428594802,-0.03992295430564674,5.929458264053851,26.955816305195135,5.954615384615385,0.817054374961473,68.57142857142846,-102.32710586692815,-2.18487394957983
2005-01-13,5.82,5.84,5.78,5.79,6131550.0,7.710771245973179,-0.04435252123885647,5.907512437648466,21.735174149482177,5.950000000000001,0.8216769278916447,77.1428571428571,-87.03041144901435,-3.0150753768844174
2005-01-14,5.8,5.88,5.73,5.78,6725737.0,7.697453851765972,-0.04811525862255195,5.891761193883619,20.172424107196836,5.941538461538462,0.7542572617287306,79.99999999999989,-78.9682539682547,-3.50584307178631
2005-01-17,5.7,5.76,5.6,5.68,11275200.0,7.564279909693896,-0.05849215818388043,5.872349850617585,10.829116271665299,5.925384615384616,0.722151297384977,82.60869565217389,-147.49472573839702,-5.016722408026767
2005-01-18,5.68,5.84,5.61,5.8,10402542.0,7.724088640180387,-0.056382980823851625,5.84,46.50714432812398,5.915384615384615,0.8550863963339075,56.521739130434746,-84.60038986354799,-3.0100334448160635
2005-01-19,5.8,5.85,5.74,5.79,9247588.0,7.710771245973179,-0.05488567114492504,5.85,44.717941502228264,5.904615384615385,0.8524337807511014,58.69565217391296,-43.83429672447109,-3.4999999999999996
2005-01-20,5.75,5.86,5.7,5.85,18478032.0,7.790675611216424,-0.04830076275095152,5.6,56.70927015686345,5.898076923076922,0.873851980230879,45.65217391304348,-27.417380660955004,-1.680672268907572
2005-01-21,5.82,6.05,5.82,6.01,31042886.0,8.003753918531746,-0.029827677681588227,5.6052,74.44644400585757,5.896153846153846,1.0277214034345186,8.888888888888893,176.88420127444434,1.6920473773265592
2005-01-24,6.06,6.17,6.06,6.14,27068065.000000004,8.176880043225443,-0.004644175958508079,5.622992,81.74066704354198,5.898846153846154,1.1137404054623141,5.263157894736883,269.35123042505865,5.317324185248707
2005-01-25,6.11,6.18,6.08,6.17,21619283.0,8.216832225847067,0.017532575259957106,5.65581248,83.0782825134033,5.905,1.0961814855464953,1.724137931034446,202.79753437648253,5.65068493150685
2005-01-26,6.15,6.22,6.11,6.16,10010401.0,8.20351483163986,0.033910000570607224,5.6977474815999996,80.71317547697257,5.915384615384616,1.0111060140915953,9.677419354838646,151.33440802435942,6.024096385542179
2005-01-27,6.14,6.15,6.1,6.13,7416507.000000001,8.163562649018237,0.04396171555108097,5.74997273344,73.21013955189109,5.92423076923077,1.019474440267216,14.516129032258037,103.96899224806174,5.507745266781416
2005-01-28,6.09,6.15,6.07,6.14,5969262.0,8.176880043225443,0.05213372340699518,5.796975460096,74.17057316784376,5.931153846153847,1.0041398246217679,12.903225806451621,83.61945636623734,5.49828178694157
2005-01-31,6.14,6.21,6.1,6.16,12092060.0,8.20351483163986,0.05953761875385766,5.8392779140864,76.21690696654949,5.9399999999999995,0.9967119245058031,9.677419354838646,83.80414312617707,6.390328151986186
2005-01-31,6.14,6.21,6.1,6.16,12092060.0,8.20351483163986,0.05953761875385766,5.8392779140864,76.21690696654949,5.9399999999999995,0.9967119245058031,9.677419354838646,83.80414312617707,6.390328151986186
2005-02-01,6.14,6.2,6.12,6.15,12557534.0,8.190197437432651,0.06386217928198157,5.87735012267776,72.75834340902533,5.947692307692308,0.9977967060422783,11.290322580645062,72.58437355524762,6.4013840830449835
2005-02-02,6.15,6.41,6.14,6.37,38673655.0,8.483180109991219,0.08407245115692685,5.910615110409984,87.60603025649307,5.963076923076924,1.205221474500064,4.938271604938273,112.27001649536902,12.147887323943669
2005-02-03,6.37,6.45,6.3,6.38,37161820.0,8.496497504198425,0.09974633993465609,5.9705412971607865,87.96385571453035,5.978076923076923,1.2052641757666787,8.235294117647086,123.11602490786609,10.000000000000002
2005-02-04,6.41,6.62,6.33,6.58,40520944.0,8.762845388342576,0.12684415775270885,6.037665515558277,92.89023129272395,6.001153846153847,1.327354896751984,3.960396039603965,168.2978723404258,13.644214162348877
2005-02-16,6.6,6.66,6.51,6.56,19183816.0,8.736210599928162,0.1450336827354839,6.130839033068952,88.5414457768227,6.02346153846154,1.332136043437041,10.416666666666723,173.17003294656956,12.136752136752136
2005-02-17,6.56,6.56,6.34,6.38,17575133.0,8.496497504198425,0.14327295521218186,6.226088007116541,58.80741487604835,6.0380769230769245,1.4651300334396926,29.166666666666696,88.16218843296473,6.1564059900166415
2005-02-18,6.38,6.42,6.22,6.25,10329952.0,8.323371379504728,0.12989035723566644,6.66,45.5502646628787,6.049615384615387,1.5186969451216374,48.80952380952384,23.256902199345088,1.7915309446254124
2005-02-21,6.25,6.36,6.22,6.36,15133239.000000002,8.46986271578401,0.12670011258471447,6.6512,55.69235234596525,6.066923076923077,1.5375871232520655,49.99999999999993,21.651376146789044,3.0794165316045445
2005-02-22,6.36,6.54,6.29,6.5,26895571.999999996,8.656306234684916,0.13392484839852958,6.642576,65.50531890023731,6.092692307692308,1.5432654371431,27.118644067796644,77.61273209549051,5.519480519480517
2005-02-23,6.5,6.66,6.37,6.58,49549755.0,8.762845388342576,0.14444081123387154,6.66,70.05325584595768,6.121153846153845,1.5501171238401086,13.559322033898322,106.8258807588078,7.340946166394782
2005-02-24,6.55,6.55,6.4,6.46,20167851.0,8.603036657856086,0.14146111475177392,6.6512,56.616915130335585,6.1461538461538465,1.6037789595747063,33.8983050847458,63.08884913536065,5.211726384364826
2005-02-25,6.48,6.57,6.46,6.51,22209566.0,8.669623628892124,0.14150310622874152,6.642576,60.41331398878837,6.173076923076923,1.6028346623069127,25.423728813559386,75.12626262626189,5.681818181818176
2005-02-28,6.49,6.56,6.3,6.36,17109966.0,8.46986271578401,0.1279576225570933,6.63552448,45.9405851050639,6.193846153846154,1.691190373029188,53.57142857142849,9.083173792809419,3.414634146341463
2005-03-01,6.31,6.41,6.3,6.34,8185339.999999999,8.443227927369595,0.11429141600458159,6.6288139904,44.24469030301738,6.215,1.6875049802828885,59.25925925925931,-41.07365792759013,-0.47095761381476053
2005-03-02,6.3,6.34,6.06,6.08,32308253.000000004,8.096975677982199,0.08154106709871556,6.6222377105920005,28.076298225450895,6.226538461538461,1.8998979231606363,96.66666666666659,-181.2672176308547,-4.702194357366769
