,OPEN,HIGH,LOW,CLOSE,VOLUME,PE,MACD,SAR,RSI,BOLL,STD,WR,CCI,ROC
2005-01-04,5.5,5.5,5.04,5.44,93968.0,229.66304193951197,-0.13995110723946969,5.7059999999999995,17.704959480655422,5.874615384615385,1.628071280455292,51.807228915662606,-279.16666666666805,-4.895104895104884
2005-01-05,5.5,5.6,5.43,5.54,58885.0,233.88478903398828,-0.1388540956547608,5.6,37.55858026291581,5.8523076923076935,1.6740022072353258,39.02439024390246,-93.33333333333395,-2.2927689594356244
2005-01-06,5.78,6.09,5.7,5.75,1547492.0,242.75045793238857,-0.11966009403534894,5.04,61.167021113356654,5.8353846153846165,1.8417335914841786,32.38095238095237,140.51660516605162,1.4109347442680789
2005-01-07,5.48,5.75,5.2,5.65,674562.0,238.52871083791226,-0.11123561876047638,5.061,50.29971268883736,5.814615384615385,1.8631122781440344,41.90476190476187,-72.22222222222175,-0.5281690140844958
2005-01-10,5.63,5.73,5.52,5.66,235969.0,238.9508855473599,-0.10256988321736671,5.08158,51.337200488247504,5.787692307692307,1.7584043231767386,40.952380952380935,-2.2435897435906953,-3.4129692832764533
2005-01-11,5.63,5.73,5.55,5.69,242100.0,240.21740967570278,-0.09221843932213947,5.1017484,54.738577693169034,5.761923076923076,1.7666726664927161,38.095238095238045,13.730355665840552,-0.1754385964912243
2005-01-12,5.69,5.69,5.56,5.6,150942.0,236.41783729067407,-0.09023689850026884,5.1215134319999995,43.73387797196515,5.736538461538462,1.7669204031795995,46.66666666666669,-6.884057971013939,-2.0979020979020997
2005-01-13,5.66,5.9,5.56,5.82,465793.99999999994,245.70568089852202,-0.0701062109788575,5.13408316336,64.60627652666048,5.72423076923077,1.9320229992581552,25.71428571428568,99.46524064171172,1.3937282229965169
2005-01-14,5.76,5.82,5.64,5.66,302731.0,238.9508855473599,-0.06629890638540026,5.1647198368256,48.8056577982834,5.705384615384616,1.9942896482640917,40.952380952380935,62.295081967213456,0.7117437722419936
2005-01-17,5.6,5.6,5.44,5.47,252430.00000000003,230.92956606785486,-0.07771712750009474,5.194131043352575,36.19230616411808,5.678846153846154,2.0792890918660403,59.04761904761907,-80.79710144927529,-2.146690518783544
2005-01-18,5.48,5.61,5.46,5.56,152739.0,234.72913845288355,-0.07859787478368574,5.222365801618472,44.365219045621785,5.667692307692308,1.8927533678070303,50.47619047619051,-43.59367023991858,-0.53667262969589
2005-01-19,5.63,5.63,5.5,5.55,76728.0,234.30696374343592,-0.07918993747272562,5.2494711695537335,43.6202626820303,5.656923076923077,1.8924596909322615,51.428571428571445,-27.777777777778326,-0.17985611510790983
2005-01-20,5.48,5.5,5.28,5.35,222069.99999999997,225.86346955448326,-0.0947057707764154,5.272292322771584,31.090822700801642,5.64,2.0071807502816426,70.47619047619051,-133.33333333333252,-1.654411764705896
2005-01-21,5.31,5.44,5.27,5.44,264861.0,229.66304193951197,-0.09860329520777888,5.27,40.34400718821327,5.6269230769230765,2.043932504277673,61.90476190476186,-107.77712148060637,-1.8050541516245424
2005-01-24,5.58,5.63,5.5,5.55,188680.0,234.30696374343592,-0.09175829816445713,5.2844,50.15979946070058,5.620384615384615,2.08226058212033,60.67415730337081,-17.30726005843947,-3.4782608695652204
2005-01-25,5.46,5.52,5.38,5.49,88650.0,231.77391548675013,-0.09013605491781629,5.298223999999999,45.28288456936995,5.613461538461539,2.085750061199589,67.41573033707864,-75.60182173064342,-2.831858407079648
2005-01-26,5.46,5.48,5.41,5.46,102800.0,230.50739135840723,-0.0902310375032922,5.31149504,42.78684807662272,5.605384615384617,2.087421882316773,62.857142857142904,-77.74798927613952,-3.5335689045936425
2005-01-27,5.37,5.5,5.37,5.37,112301.0,226.70781897337855,-0.09645666730669067,5.3242352384,35.702253850855975,5.59346153846154,2.107492481037163,84.12698412698406,-90.13854930725303,-5.623901581722325
2005-01-28,5.37,5.4,5.2,5.21,100100.0,219.95302362221642,-0.11299860897822267,5.52,26.38289786860828,5.568461538461539,2.0594115521341827,98.5714285714286,-150.46796256299436,-6.964285714285709
2005-01-31,5.15,5.21,4.89,4.9,228200.0,206.86560762933982,-0.14940043098323308,5.513599999999999,16.418562223964468,5.537692307692309,2.287402476148165,99.00990099009894,-232.6291079812206,-15.807560137457044
2005-01-31,5.15,5.21,4.89,4.9,228200.0,206.86560762933982,-0.14940043098323308,5.513599999999999,16.418562223964468,5.537692307692309,2.287402476148165,99.00990099009894,-232.6291079812206,-15.807560137457044
2005-02-01,4.9,5.07,4.8,4.87,89700.0,205.59908350099693,-0.1786109703776635,5.488656,15.728704376913157,5.505,2.279938046321697,93.63636363636361,-202.17803030303043,-13.957597173144876
2005-02-02,4.6,5.17,4.6,5.12,206267.0,216.15345123718774,-0.1795182480185682,5.44733664,40.66109867366991,5.481153846153846,2.5374317228350636,57.37704918032785,-142.74310595065316,-6.398537477148074
2005-02-03,5.18,5.18,4.92,4.94,186638.0,208.55430646713035,-0.19254226043786904,5.3795497088,32.38323470249232,5.454999999999999,2.590081052724073,66.99029126213586,-99.48442053351258,-11.151079136690633
2005-02-04,4.75,5.12,4.75,5.1,150808.0,215.30910181829245,-0.18778851221438142,5.317185732096,44.446829689606474,5.436153846153847,2.689688241704186,51.45631067961166,-88.51330203442902,-8.10810810810811
2005-02-16,5.16,5.31,5.1,5.14,94148.0,216.99780065608297,-0.17873314238442095,5.31,47.26916284880708,5.418846153846153,2.697776354278328,47.57281553398059,-22.316846817338284,-3.925233644859813
2005-02-17,5.14,5.16,5.06,5.16,40706.0,217.84215007497826,-0.1680061928893295,5.2532,48.82898370447309,5.403461538461538,2.7004604814028186,45.63106796116501,-32.59983700081516,-5.147058823529416
2005-02-18,5.14,5.17,5.04,5.07,58000.0,214.04257768994958,-0.16486677442007824,5.212943999999999,42.10352014659583,5.389230769230768,2.6899665588622472,54.368932038834906,-38.01169590643274,-8.64864864864864
2005-02-21,5.01,5.16,5.01,5.11,67651.0,215.7312765277401,-0.15733740924422435,5.1759084799999995,46.06548011876561,5.372692307692306,2.6653658514454235,50.485436893203826,-32.59934193874993,-6.921675774134789
2005-02-22,5.11,5.35,5.11,5.33,258444.99999999997,225.019120135588,-0.13209545750537366,5.01,62.846053900453725,5.3565384615384595,2.698481473492259,20.652173913043427,44.55662862159747,-2.380952380952379
2005-02-23,5.33,5.74,5.25,5.44,471481.00000000006,229.66304193951197,-0.10203870947629845,5.0168,68.69077233999774,5.348461538461536,2.7178853221018713,26.31578947368418,134.97529787852318,1.3035381750465602
2005-02-24,5.42,5.5,5.34,5.43,218044.99999999997,229.2408672300643,-0.07812486176717925,5.0457279999999995,67.53184600908962,5.339615384615383,2.7172824777773927,27.19298245614038,114.60359563807836,4.222648752399227
2005-02-25,5.43,5.55,5.38,5.49,264502.0,231.77391548675013,-0.0537123045960195,5.07349888,71.04872641813704,5.331923076923076,2.725144741565585,21.929824561403496,130.26278206226763,12.040816326530608
2005-02-28,5.63,5.7,5.5,5.55,557929.0,234.30696374343592,-0.02918722641809257,5.1001589248,74.37898244852978,5.329999999999999,2.7175142641927863,16.666666666666693,143.63602873457393,13.96303901437371
2005-03-01,5.55,5.65,5.51,5.58,260798.99999999997,235.5734878717788,-0.007246641219794903,5.125752567808,76.0331238512885,5.32076923076923,2.6003589947937487,14.03508771929825,114.54264592298361,8.984374999999998
2005-03-02,5.55,5.58,5.38,5.38,210610.0,227.12999368282615,-0.005928557190133965,5.14872246509568,50.13740005066369,5.309999999999999,2.638886122708996,31.57894736842107,60.84529505582106,8.906882591093106
2005-03-02,5.55,5.58,5.38,5.38,210610.0,227.12999368282615,-0.005928557190133965,5.14872246509568,50.13740005066369,5.309999999999999,2.638886122708996,31.57894736842107,60.84529505582106,8.906882591093106
2005-03-03,5.35,5.42,5.33,5.41,108426.0,228.39651781116908,-0.0024351459738447545,5.170773566491853,53.017664270121244,5.307692307692307,2.5597561017450077,33.33333333333333,32.73657289002565,6.07843137254903
2005-03-04,5.4,5.4,5.25,5.28,111180.0,222.90824658834984,-0.010040762303261452,5.191942623832179,40.77112350805513,5.296923076923077,2.578049207959152,46.46464646464645,-2.597402597403055,2.7237354085603225
2005-03-07,5.33,5.38,5.22,5.3,100730.0,223.7525960072451,-0.01428971227869269,5.210264918878892,43.193591586629395,5.287307692307692,2.5802600886457556,60.27397260273975,-18.00000000000027,2.713178294573637
2005-03-08,5.29,5.43,5.28,5.42,181410.0,228.8186925206167,-0.00788316639302078,5.225054322123736,56.11645532496,5.29,2.521595023081575,43.835616438356176,12.217659137577316,6.903353057199204
