,OPEN,HIGH,LOW,CLOSE,VOLUME,PE,MACD,SAR,RSI,BOLL,STD,WR,CCI,ROC
2005-01-04,5.05,5.09,4.9,4.94,456400.0,52.22904114256462,-0.15801710661965895,5.638109791147996,20.469451390555772,5.584999999999999,2.7604296442662664,95.34883720930232,-133.47963911241158,-11.785714285714272
2005-01-05,4.95,5.12,4.94,5.1,684150.0,53.92067000548169,-0.15971256159684977,5.564298812033196,39.180133427180095,5.568076923076922,2.851750432140011,74.68354430379756,-87.80403057678932,-6.422018348623864
2005-01-06,5.12,5.18,5.07,5.08,358250.0,53.709216397617055,-0.16081626493685075,5.497868930829877,37.844611714510286,5.542307692307693,2.728319835240312,75.34246575342468,-58.448637316562056,-5.925925925925931
2005-01-07,5.05,5.27,5.03,5.14,353816.0,54.34357722121096,-0.15506200100167344,5.438082037746889,44.63817940243632,5.521538461538461,2.7414831419025814,67.12328767123294,-38.97667419112089,-5.16605166051661
2005-01-10,5.14,5.23,5.13,5.22,322549.0,55.1893916526695,-0.1424048198444634,5.3842738339722,52.87872777583138,5.499230769230768,2.723630364753594,56.164383561643895,-17.646670626279196,-7.117437722419935
2005-01-11,5.21,5.26,5.15,5.18,368882.0,54.766484436940225,-0.13405626116181235,5.33984645057498,48.54335186248425,5.463846153846153,2.4783242681034414,61.64383561643842,-10.869565217391461,-4.779411764705895
2005-01-12,5.2,5.24,5.11,5.2,267300.0,54.97793804480486,-0.12439221933168021,5.308861805517481,50.955941270569895,5.436538461538461,2.430709761225392,58.9041095890411,-6.599326599326636,-4.936014625228512
2005-01-13,5.2,5.2,5.2,5.2,0.0,54.97793804480486,-0.11540310143819621,5.280975624965733,50.95594127056988,5.403461538461538,2.3551805955848293,52.38095238095241,18.639798488665548,-4.235727440147322
2005-01-14,5.38,5.38,5.13,5.17,543849.0,54.66075763300791,-0.10943837258787958,5.38,46.270016330648495,5.369230769230768,2.352409284144343,54.23728813559329,60.5128205128209,0.7797270955165699
2005-01-17,5.11,5.12,5.0,5.08,416809.0,53.709216397617055,-0.11069747821697273,5.353,34.761854955886974,5.325000000000001,2.2575915888578435,67.27272727272732,-67.68447837150164,0.1972386587771161
2005-01-18,5.08,5.19,5.06,5.18,244429.0,54.766484436940225,-0.10244523928572757,5.310639999999999,51.00855819780147,5.296153846153847,2.159690915489171,41.66666666666675,19.863945578230968,1.3698630136986183
