,OPEN,HIGH,LOW,CLOSE,PE,MACD,SAR,RSI,BOLL,STD,WR,KDJ,CCI,ROC
2005-04-20,11.6,11.65,11.15,11.45,,0.39531238785868617,12.916048,49.925749091333245,10.581923076923077,2.9732112279155105,62.248995983935764,41.518681287072546,-7.225842690188719,4.470802919708015
2005-04-21,11.75,12.22,11.5,12.15,,0.42457606720679486,12.87532704,67.16919923234099,10.695384615384617,3.039505691788079,34.13654618473893,47.64767431716786,71.89895149917233,12.292051756007394
2005-04-22,11.36,11.43,11.03,11.2,,0.36688150182759927,12.8354204992,43.0348066865329,10.773461538461536,3.5019958639324833,72.28915662650604,36.79656275232572,-63.258645990757344,0.9009009009008978
2005-04-25,11.3,11.5,11.1,11.5,,0.34142984517064967,12.799312089216,49.861583580738476,10.861923076923075,3.5187989772648103,68.1818181818182,34.27946950783978,-50.519859376168306,2.313167259786475
2005-04-26,11.45,11.54,11.29,11.3,,0.3016437341696694,12.76392584743168,45.49941968470389,10.942692307692305,3.5533658373532635,80.18867924528301,29.456753256798848,-58.03279574249677,-5.911740216486254
2005-04-27,11.27,11.7,11.27,11.5,,0.28298916020400355,12.729247330483048,50.677429397749606,11.026923076923074,3.557356487288877,70.7547169811321,29.38626317748853,-40.37394098743776,-3.28006728343146
2005-04-28,11.31,11.58,11.27,11.51,,0.265946526353936,12.695262383873388,50.956999046905175,11.117692307692307,3.5221268152258696,70.28301886792457,35.26248390937044,-42.979336043360405,-1.371036846615254
2005-04-29,11.57,11.74,11.45,11.55,,0.2527541889915863,12.66335713619592,52.25598511303229,11.208461538461536,3.5226882059779565,68.39622641509433,38.07414893677919,-7.773598423786391,-4.6242774566473885
2005-05-02,11.53,11.64,11.32,11.57,,0.24113336411805086,12.635489993472001,53.002863857929825,11.306153846153848,3.4841602490565267,67.45283018867926,40.50881637802087,-22.775305895440123,-4.459124690338556
2005-05-03,11.45,11.69,11.45,11.54,,0.2268876082870097,12.60818019360256,51.55127677673339,11.373846153846156,3.1568738371839316,68.86792452830196,41.291591871061506,0.5629272215515576,-4.70685383980182
